frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,hip.Center_x,hip.Center_y,hip.Center_z
529,-0.504657090000002,-8.578719100000017,-7.871094700000002,-0.8233812500000013,-4.503244990000005,-4.179477830000001,-0.716309840000001,-0.038895484000000285,-2.5021745699999935,1.4092113299999998,-0.21609079700000028,-2.498484590000004,1.3382531900000005,-4.752205000000002,-3.9775081899999956,1.267308410000001,-8.791499299999987,-7.306078599999986,-1.780300449999999,0.5624397949999999,0.23565408100000024,-1.4960348999999944,3.148894339999991,-1.5792162699999974,-0.9299915500000001,5.80680780000001,-2.257819570000001,2.4723684499999976,5.664904700000007,-3.177917419999997,3.039245349999999,2.758919069999998,-2.1671023100000024,3.2164404600000007,-0.004423972999999623,-1.1460490800000065,0.77118844,5.7358563000000045,-3.0217265900000045,1.1258179599999951,9.56121599999998,-3.6834822799999936,0.9485031900000007,7.648536299999995,-3.1323779800000042,0.3464504990000012,-0.127493021,-2.484285549999998
530,-0.5151541300000021,-8.586822700000017,-7.873708800000003,-0.8010833300000013,-4.508938890000006,-4.185083790000001,-0.694011920000001,-0.03715050620000028,-2.4455116099999934,1.3810064699999998,-0.2160359680000003,-2.5534763900000037,1.3445198500000006,-4.759588840000002,-4.056755189999996,1.273575070000001,-8.801292799999988,-7.303557599999987,-1.8386666899999993,0.5347424709999999,0.17158418450000024,-1.5165908199999942,3.110195139999991,-1.6222462099999975,-0.9799893000000002,5.793254900000011,-2.189215320000001,2.4542224299999975,5.685823200000008,-3.189211819999997,3.026128549999999,2.753014869999998,-2.1278916000000025,3.2050006600000005,-0.03715050619999963,-1.1322622200000063,0.7371165799999999,5.739539100000005,-2.9828911800000046,1.1657183199999952,9.56730839999998,-3.6142775799999933,0.9514167200000008,7.6534238999999955,-3.0880172800000043,0.34349750400000123,-0.126593236,-2.484429259999998
531,-0.48398140000000206,-8.570239800000017,-7.761013300000004,-0.7690985400000012,-4.536872450000006,-4.10993043,-0.697612540000001,-0.04004033820000028,-2.393662909999993,1.37253403,-0.21852001000000026,-2.6044505200000034,1.4068114700000007,-4.716352310000002,-3.9729101499999966,1.300687560000001,-8.74871859999999,-7.224239799999987,-1.8398458899999992,0.530634561,0.07192140650000024,-1.5537602799999943,3.099984079999991,-1.6939977699999975,-0.9831974700000001,5.7769679000000105,-2.1146509800000013,2.4433147799999975,5.7051214000000074,-3.194623219999997,3.0140030499999986,2.8143936699999976,-2.1079302400000026,3.1924688900000007,-0.004861439199999628,-1.1218570300000061,0.7300584199999999,5.741044600000006,-2.938744680000005,1.0870978699999951,9.59546769999998,-3.557580979999993,0.9085771800000008,7.668256299999996,-3.051366740000004,0.33746120400000124,-0.129280173,-2.484922639999998
532,-0.4538026200000021,-8.532058600000019,-7.663910300000003,-0.7387557200000012,-4.536745250000006,-4.03112844,-0.7034635700000009,-0.042033182200000276,-2.3661297399999928,1.36567068,-0.22043059800000023,-2.6329869000000032,1.436141960000001,-4.6799492600000026,-3.8619101199999966,1.330018050000001,-8.71045539999999,-7.070396899999987,-1.845191009999999,0.528381841,0.005523739500000249,-1.5953812599999944,3.0965416699999913,-1.7516785999999975,-1.02507879,5.772253300000011,-2.0668640600000012,2.4359316699999973,5.736600700000007,-3.2077994699999968,2.9702620499999988,2.8472271699999974,-2.0522184900000022,3.148645890000001,0.02924395880000037,-1.0694933100000061,0.7054261999999999,5.754427000000006,-2.923625950000005,1.0984954699999951,9.643184199999979,-3.530865609999993,0.9019598800000008,7.6988055999999965,-3.0473817400000045,0.33110377400000124,-0.131231771,-2.484920539999998
533,-0.3909452770000021,-8.51583980000002,-7.600400600000002,-0.7116401900000012,-4.555324550000007,-3.9407819999999996,-0.7120383400000009,-0.059631384200000276,-2.3383379399999926,1.35757417,-0.20236233400000023,-2.664178350000003,1.463735760000001,-4.698580060000003,-3.879459189999997,1.393264480000001,-8.69427469999999,-7.053299699999988,-1.8540056499999993,0.5108959319999999,-0.012229444499999752,-1.6041582199999944,3.079647269999991,-1.7629134499999979,-0.9980252400000001,5.75595040000001,-2.029679700000001,2.4280606899999975,5.755950400000008,-3.211316139999997,2.926813299999999,2.8659479999999973,-2.0087710900000024,3.105234790000001,0.04733582580000037,-1.0249833000000061,0.7150174899999999,5.755950400000006,-2.9013411900000046,1.0724579699999952,9.68121489999998,-3.5121595699999935,0.8937370200000008,7.718582799999997,-3.0315171400000045,0.32276837400000125,-0.13099674,-2.485675959999998
534,-0.3434910150000021,-8.51922550000002,-7.6857792000000025,-0.7008165700000012,-4.584075020000006,-3.9019216199999995,-0.7365068700000008,-0.07711587920000026,-2.3347282799999927,1.37379414,-0.18455491900000023,-2.667785210000003,1.444663580000001,-4.727776600000003,-3.9330327999999968,1.409484450000001,-8.69810709999999,-7.094152199999988,-1.8816389599999992,0.45947183199999986,-0.09785711749999976,-1.6666368799999944,3.070277619999991,-1.823321949999998,-1.0233997600000002,5.75334280000001,-2.036927170000001,2.4112472899999977,5.7533428000000075,-3.206802579999997,2.840322099999999,2.8914103499999975,-1.9855294200000024,3.019189400000001,0.06558956080000036,-0.9626071300000061,0.6939235399999999,5.753342800000006,-2.8978538400000047,0.9812260499999952,9.68850699999998,-3.493497179999993,0.8375745600000009,7.720925099999998,-3.0019401400000043,0.31864411400000126,-0.130835399,-2.486414829999998
535,-0.29243968200000214,-8.55072210000002,-7.790710700000002,-0.7207515100000011,-4.625148420000007,-3.9381961099999994,-0.7564418100000008,-0.09338157900000026,-2.382503419999993,1.38478494,-0.16467278800000024,-2.620020370000003,1.455654380000001,-4.732702160000003,-3.8688413999999964,1.456182250000001,-8.72916259999999,-6.928201899999989,-1.8985288299999992,0.4419107959999999,-0.026618807999999758,-1.7201015999999947,3.0466126199999906,-1.7995291799999977,-1.0781595600000002,5.72314600000001,-2.092389910000001,2.3839123099999977,5.758852900000007,-3.199591129999997,2.775971699999999,2.868186149999998,-1.9530649800000024,2.954397950000001,0.08504468600000037,-0.8599202500000062,0.6528761599999999,5.740999400000006,-2.9237821600000045,0.8317215799999953,9.70227999999998,-3.5667443299999935,0.7422988800000009,7.7216397999999975,-3.029117200000004,0.31417157400000123,-0.129027302,-2.486280659999998
536,-0.25793990900000213,-8.613561600000018,-7.679493200000002,-0.6840067840000013,-4.644724720000006,-3.8886345599999994,-0.7537465900000008,-0.10828987800000026,-2.361886359999993,1.37392652,-0.14440171000000024,-2.6390358700000025,1.4436663300000008,-4.752278460000003,-3.9255166399999966,1.479373330000001,-8.756809199999989,-6.88237519999999,-1.957154899999999,0.4236143259999998,-0.04870176199999976,-1.7457944199999946,3.0113729199999906,-1.8026260799999976,-1.1424342200000002,5.7050132000000096,-2.089204100000001,2.3322261399999977,5.774769700000007,-3.207809929999997,2.720883769999999,2.8681255899999982,-1.8502157100000025,2.864130890000001,0.06900699900000037,-0.7644374300000062,0.5948962299999999,5.7398914000000065,-2.9245835600000043,0.7385348499999953,9.710372099999981,-3.570816389999994,0.6667155500000009,7.725131899999998,-3.028443200000004,0.3100899740000012,-0.126345794,-2.486837929999998
537,-0.22216309600000214,-8.593806100000018,-7.4138759000000025,-0.6449998800000013,-4.625877140000006,-3.7003205099999996,-0.7492364700000008,-0.12966490700000027,-2.401618639999993,1.3591118500000001,-0.12966490700000025,-2.6031059200000026,1.463348920000001,-4.731816060000003,-3.815998079999997,1.5335665300000008,-8.735438599999988,-6.698741699999989,-1.9774937199999991,0.43191883099999984,-0.10727348999999976,-1.7677482999999947,3.03164743999999,-1.7847952099999977,-1.16920463,5.735657100000009,-2.087250680000001,2.2732663599999974,5.805413600000007,-3.161457539999997,2.658708219999999,2.924512149999998,-1.7862661300000027,2.800340270000001,0.08052753300000037,-0.7641428300000062,0.5520311499999999,5.770535300000006,-2.8942596900000046,0.6234460999999953,9.70559709999998,-3.4994343999999935,0.5877386300000009,7.738066399999998,-2.991955800000004,0.3049379440000012,-0.12966490700000002,-2.487614399999998
538,-0.19176946600000214,-8.632855700000018,-7.410413700000002,-0.6527570300000013,-4.646897280000006,-3.721411849999999,-0.7578137900000008,-0.13020943100000026,-2.460604949999993,1.3603626100000004,-0.13020943100000024,-2.543125670000003,1.465433670000001,-4.717132040000004,-3.682938009999997,1.5721617600000009,-8.738797899999987,-6.54545209999999,-2.0275019799999994,0.4338486209999999,-0.11216792499999975,-1.8169225799999946,3.00935509999999,-1.8136777099999977,-1.25163689,5.725652900000009,-2.155620870000001,2.2064171599999973,5.8319197000000065,-3.143089009999997,2.5934997899999988,2.9379098499999983,-1.7125999100000027,2.699441540000001,0.08081723600000038,-0.6773379100000062,0.4773904299999999,5.7787863000000055,-2.9323999500000046,0.5496255399999953,9.69535259999998,-3.531643399999993,0.5135079900000009,7.737069599999998,-3.0157387500000037,0.3012744340000012,-0.13020943100000001,-2.4869738599999978
539,-0.16179834300000212,-8.690953900000018,-7.356806600000002,-0.6220267800000013,-4.675221810000006,-3.7441742,-0.7625640400000008,-0.12954700300000027,-2.4605947599999927,1.3525076700000003,-0.12954700300000024,-2.541701210000003,1.493059700000001,-4.709718840000003,-3.6220628399999972,1.6352682900000008,-8.761157699999988,-6.450223199999989,-2.0304221299999994,0.4337385769999999,-0.12131941399999975,-1.820100699999995,3.00535449999999,-1.7993745299999977,-1.2913397899999999,5.7177478000000095,-2.1755473900000006,2.161779959999997,5.859495300000007,-3.160773709999997,2.583828549999999,2.934166739999998,-1.6825504600000025,2.618551360000001,0.08122217100000037,-0.6198393960000061,0.43522133399999985,5.788621500000006,-2.9576277500000043,0.5072127799999953,9.66401419999998,-3.554235049999993,0.47121635000000095,7.726317899999998,-3.032395850000004,0.2949720790000012,-0.12954700300000002,-2.4868890599999975
540,-0.13253780800000212,-8.695954200000019,-7.246227400000002,-0.5929965600000013,-4.6785021100000055,-3.68085165,-0.7693175900000008,-0.13077256900000025,-2.4446720899999925,1.3466906400000003,-0.13077256900000023,-2.5568168500000032,1.523026440000001,-4.712999140000003,-3.601080839999997,1.6653118000000007,-8.766234299999988,-6.480602199999989,-2.037727839999999,0.3969459729999999,-0.26792127199999977,-1.827315329999995,3.00544999999999,-1.8650036799999978,-1.29833794,5.75480840000001,-2.168196380000001,2.120577789999997,5.860849000000007,-3.152288059999997,2.542779919999999,2.9699692399999975,-1.6242948400000028,2.541795730000001,0.08005930900000037,-0.6094533460000061,0.4111209239999999,5.807828700000005,-2.9465238000000045,0.4473424339999953,9.649205899999979,-3.5030634999999926,0.429231210000001,7.728517299999998,-3.009030510000004,0.2886867890000012,-0.130772569,-2.4876316599999977
541,-0.07117431900000212,-8.65918250000002,-7.113257500000002,-0.5696274560000014,-4.680841310000005,-3.5588989,-0.7826425400000008,-0.13289791800000025,-2.4542138899999926,1.3491752400000003,-0.13289791800000023,-2.5516661000000034,1.5268256800000013,-4.715338340000002,-3.5161829799999973,1.7044899700000005,-8.729462599999989,-6.38165799999999,-2.0262229199999995,0.3987657429999999,-0.30936408399999976,-1.848558629999995,3.02705255999999,-1.887741179999998,-1.35098669,5.76212990000001,-2.1864892300000007,2.094287639999997,5.869485600000007,-3.1562263599999967,2.485083849999999,2.9915717999999973,-1.591147990000003,2.484099660000001,0.11462777000000036,-0.5771587760000061,0.3716509959999999,5.815807800000005,-2.9685438000000044,0.4078729839999953,9.68748879999998,-3.512859409999993,0.389761756000001,7.751648199999998,-3.033815310000004,0.28326637100000124,-0.132897918,-2.4875169299999977
542,0.009643684999997883,-8.73913920000002,-7.083616000000002,-0.5201648300000014,-4.718062380000005,-3.5983251000000003,-0.7990187200000007,-0.12949580700000024,-2.4123825299999924,1.3536463900000002,-0.1294958070000002,-2.5885147000000033,1.5302396800000013,-4.718062380000003,-3.597309789999997,1.7403022000000006,-8.77492249999999,-6.472241999999991,-2.0352448299999994,0.36451536799999984,-0.36109313399999976,-1.8586233699999952,2.9770388999999895,-1.935587619999998,-1.3642076300000001,5.728751000000011,-2.184246750000001,2.0600496299999973,5.869561100000007,-3.1693105999999966,2.4821868999999994,2.9750127999999973,-1.529009970000003,2.446705920000001,0.11593084700000038,-0.4661721860000061,0.34792150199999994,5.799156000000005,-2.974325330000004,0.38414348999999526,9.68118859999998,-3.544832969999993,0.36603226200000105,7.740172099999998,-3.050140460000004,0.2773138410000012,-0.129495807,-2.488217879999998
543,0.029222491999997883,-8.71306470000002,-6.862336000000003,-0.49338055000000136,-4.710679510000005,-3.4238504400000007,-0.8039546000000007,-0.14798178700000025,-2.4339527799999927,1.3540239400000003,-0.11387338500000022,-2.5683662100000033,1.4940929300000012,-4.676570870000003,-3.538868839999997,1.7358760700000002,-8.78297049999999,-6.33472389999999,-2.0574903699999996,0.3729323019999998,-0.43855765599999974,-1.8832845599999952,2.9859660299999895,-1.9646115999999982,-1.39605999,5.73579980000001,-2.195382450000001,2.0167245699999974,5.874208300000007,-3.135756159999997,2.4340443499999993,3.0180621599999973,-1.4812467400000031,2.398563370000001,0.16325984100000035,-0.427513538000006,0.31033277699999995,5.805004000000006,-2.958769830000004,0.3100166359999953,9.70489769999998,-3.4876940999999935,0.310173994000001,7.754950599999998,-3.033554880000004,0.2750349090000012,-0.13092770499999998,-2.4889842799999977
544,0.04662662749999788,-8.691910400000019,-6.575668600000002,-0.47241157400000133,-4.682454510000005,-3.2313485400000004,-0.8160986200000007,-0.15053375900000024,-2.4207660499999926,1.3619581100000002,-0.1164253570000002,-2.5817814600000033,1.5008431100000013,-4.648345870000003,-3.489229739999997,1.7414427400000003,-8.76181619999999,-6.31901359999999,-2.0956449099999994,0.36682908599999986,-0.5807808039999998,-1.922623089999995,2.996403529999989,-2.0539872999999984,-1.43894953,5.728495300000009,-2.187842520000001,1.9856272299999975,5.865720100000007,-3.117799159999997,2.365098529999999,3.0639804199999974,-1.392172010000003,2.365098530000001,0.22811786400000034,-0.333763419000006,0.27333885299999994,5.797107700000005,-2.948911830000004,0.2375279059999953,9.74070879999998,-3.4606655399999937,0.255433144000001,7.768907999999998,-3.0355429200000037,0.2729297290000012,-0.13347967699999996,-2.4898937599999975
545,0.09768654949999787,-8.712012400000019,-6.317037400000002,-0.41612932800000135,-4.6727733100000055,-3.10381164,-0.8261744500000007,-0.15208976300000024,-2.3862460199999926,1.3650425000000004,-0.1179813610000002,-2.6153807600000034,1.5021818100000013,-4.6386646700000025,-3.5469485099999973,1.7750876200000003,-8.712096799999989,-6.42585039999999,-2.1275675199999995,0.39584811399999986,-0.6351685239999998,-1.956290919999995,2.999293589999989,-2.0857529999999986,-1.47784063,5.7035249000000094,-2.169264170000001,1.9476907499999974,5.874801800000007,-3.093719059999997,2.3577225399999993,3.1009226199999977,-1.3039199500000032,2.357722540000001,0.2588685320000004,-0.222441973000006,0.23492505299999994,5.789163400000005,-2.930476030000004,0.23489787199999532,9.728524199999981,-3.4343756399999936,0.23491122400000103,7.758843599999998,-3.031256860000004,0.26943375900000116,-0.13503568099999996,-2.490774939999998
546,0.09667024849999788,-8.728269200000017,-6.059650300000002,-0.41704024400000134,-4.654564610000006,-2.8766949399999997,-0.8270100300000007,-0.17020724700000026,-2.3915367999999924,1.3637553300000003,-0.1007649730000002,-2.611336950000003,1.5008646100000014,-4.620455970000003,-3.5306614699999974,1.7737117700000002,-8.693033299999989,-6.41453739999999,-2.1634673399999995,0.37761070399999985,-0.6694947199999999,-2.027555369999995,2.980471349999989,-2.0825630299999984,-1.51384535,5.719451800000009,-2.152081400000001,1.9109054499999973,5.8906980000000075,-3.027826499999997,2.3208618899999993,3.1174342199999976,-1.208955320000003,2.356196000000001,0.27599575200000037,-0.10534137300000601,0.1985298199999999,5.805074900000005,-2.873714530000004,0.1985302959999953,9.672867699999982,-3.3617424699999936,0.19852981900000102,7.738971199999998,-2.946401760000004,0.26837263700000114,-0.13548634799999995,-2.492123539999998
547,0.07808512949999788,-8.699795600000018,-6.266914300000002,-0.4445293490000014,-4.661104370000006,-2.9643043899999997,-0.8270080500000007,-0.16937417300000027,-2.384337759999992,1.3659593600000004,-0.09993189900000021,-2.6166723200000033,1.5060507700000012,-4.626995730000003,-3.5503643799999973,1.74839799,-8.700981899999988,-6.42734169999999,-2.2206772099999994,0.3509254999999999,-0.7588100399999999,-2.118219669999995,2.998360909999989,-2.1366781999999986,-1.55916911,5.714993000000009,-2.1482434600000007,1.8521510799999976,5.889207100000008,-3.0249058999999967,2.271025359999999,3.1018691199999973,-1.2267800000000029,2.3063594700000007,0.2827647310000004,-0.069264769000006,0.14649028199999992,5.802100200000005,-2.862421240000004,0.14649075799999528,9.665366299999981,-3.3234195699999938,0.146490281000001,7.733733299999999,-2.919882010000004,0.26947564700000115,-0.13465327399999996,-2.491896889999998
548,0.08984878849999788,-8.746334300000017,-6.123079000000002,-0.4425952090000014,-4.669701800000006,-2.85893315,-0.8316232600000006,-0.16761828900000025,-2.3127641299999926,1.3665421400000004,-0.09489466030000021,-2.685142530000003,1.5440237800000012,-4.669701800000002,-3.721683129999997,1.75552966,-8.713398099999988,-6.69041629999999,-2.2140967499999995,0.2910129839999999,-0.7621694199999999,-2.145747859999995,2.950194809999989,-2.150817589999999,-1.5768673100000001,5.681826900000009,-2.104349880000001,1.8251607599999975,5.859322100000009,-3.0255307899999964,2.287987039999999,3.0569705599999972,-1.1994972300000029,2.323321150000001,0.25696085500000043,-0.0030919310000059944,0.12414625499999993,5.770574500000006,-2.8305862400000046,0.12414625499999526,9.70914389999998,-3.354572439999994,0.124145778000001,7.7398592,-2.916427740000004,0.2674596650000011,-0.13125659299999998,-2.492857779999998
